Number,FileName,Valence,Arousal,SocialEngagement,Time,Behavior,Gender,Age,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,mfcc1_std,mfcc2_std,mfcc3_std,mfcc4_std,mfcc5_std,mfcc6_std,mfcc7_std,mfcc8_std,mfcc9_std,mfcc10_std,mfcc11_std,mfcc12_std,mfcc13_std,chroma1,chroma2,chroma3,chroma4,chroma5,chroma6,chroma7,chroma8,chroma9,chroma10,chroma11,chroma12,zcr,rms,spectral_centroid
277,Fizzy_alonetalking_1212,0.75,1,0.65,1212,selftalk,F,1,-402.0574951,73.41169739,24.24488068,48.39226532,-12.0971632,-3.763346672,-5.103749275,-7.130620956,15.08264065,23.52542686,-11.15089703,1.362494946,2.834489107,126.0663147,94.9372406,34.42082596,49.85820389,17.56765556,9.568587303,14.91590881,14.45446396,7.910497665,14.14716816,19.05461693,10.8181591,4.897163868,0.580537975,0.53455919,0.449986637,0.396991879,0.304075122,0.290717959,0.332977653,0.385832101,0.411484271,0.521894395,0.426399946,0.568893135,0.168378906,0.049567439,2164.06218
278,Fizzy_answeringcallfornoreason_1539,2,2,2,1539,answercall,F,1,-455.3436279,-24.22441292,34.99352646,83.07504272,-19.0931282,18.2420826,23.31946182,-14.88947201,18.70140266,21.20998192,-7.493992329,-0.498111159,7.738540649,110.1261292,90.54161835,17.65169907,37.14963531,27.75770187,13.08479023,12.47680759,21.00492287,11.38332748,14.25406933,11.05884743,12.89416122,10.7351265,0.490446746,0.269547939,0.222216204,0.227922156,0.191340834,0.22377412,0.224107847,0.293621421,0.506900549,0.351594567,0.26794982,0.602877736,0.259379373,0.04736862,3559.89712
279,Fizzy_askasterforfood_1515,3.35,2.1,3.7,1515,askmateforfood,F,1,-454.5397949,52.71446609,-3.433453798,37.81750488,5.806787014,29.83763504,3.424208164,4.151733875,15.1064043,7.492228508,-7.973951817,-1.202692389,10.57706451,160.4282532,81.0743866,16.19256783,27.69765663,15.616889,15.39927959,16.86314011,11.0230999,10.48035145,12.85717201,6.986080647,9.767094612,7.533627033,0.715510905,0.485455692,0.525415599,0.495958209,0.428262502,0.392556489,0.49469322,0.553522289,0.510305941,0.445789456,0.459663957,0.700865567,0.218696926,0.02380942,3160.385493
280,Fizzy_askasterforfood_1637,3.35,2.1,3.7,1637,foodrequest,F,1,-331.0599365,-7.183066845,-17.00066757,24.8956356,0.175560549,20.83212662,9.315004349,8.938641548,25.76164055,14.64882278,-12.56360149,10.85915089,5.749649525,86.17024231,53.6786232,19.66583633,18.07645035,14.18434906,10.46614361,19.12387657,12.80278206,19.73538208,8.372202873,14.72006512,11.21888542,12.07916641,0.743018508,0.424169064,0.436904997,0.377513379,0.266873956,0.255024195,0.305652916,0.323937953,0.358032584,0.358887643,0.369375587,0.708301842,0.277304909,0.034869269,4144.344529
281,Fizzy_askasterforfood_1641,3.35,2.1,3.7,1641,foodrequest,F,1,-383.263916,13.21329594,13.84527302,66.84039307,8.809762955,29.00891495,15.38489819,-0.898487151,5.762129307,25.47748375,-8.185248375,-11.89917946,11.45985031,128.7659607,77.39093018,16.19579887,21.05761909,19.2681942,18.72215843,12.56766319,17.01006126,14.59362602,13.72514439,13.71550083,14.32634068,9.463757515,0.316116959,0.226202309,0.251611918,0.238232017,0.255156457,0.296536446,0.413986802,0.403602332,0.455068529,0.555037081,0.502348185,0.478519827,0.226770738,0.035755642,3416.094971
282,Fizzy_askasterforfood_1642,3.35,2.1,3.7,1642,foodrequest,F,1,-357.8429871,8.942799568,-0.38811025,44.87372208,17.76362228,40.97371674,3.560629129,-6.561273098,15.24480534,24.27842331,-7.24643898,-3.478308201,14.48694229,135.8358307,91.10692596,13.71059895,21.85202789,15.91101742,12.23970985,13.10594749,15.93459225,7.059931755,16.29138565,12.73223305,14.34017181,11.41371822,0.602172613,0.347113788,0.30570069,0.357628345,0.340922475,0.395360827,0.544995606,0.526761591,0.471506387,0.423238307,0.452605993,0.746627033,0.223155629,0.03643129,3463.835172
283,Fizzy_askforfood_1334,2.1,2.1,1.95,1334,foodrequest,F,1,-428.0259705,-19.66230011,-8.75470829,50.25289536,1.371320248,25.71266365,-4.628437996,2.23630929,23.14706612,13.30632019,-11.1756916,3.021449327,14.12501812,155.2193604,101.4653473,31.16430473,31.54944992,15.44061375,17.32245255,17.63739014,12.41105652,10.34906483,14.65874672,15.76636791,13.40918636,14.88908577,0.756210864,0.415483356,0.376114339,0.305918425,0.274574757,0.278742075,0.364541531,0.453084677,0.346713096,0.308955312,0.368634641,0.720417678,0.260531556,0.045282174,3501.538863
284,Fizzy_askforfoodfromaster_1326,3.35,2.1,3.7,1326,foodrequest,F,1,-440.9258423,-26.92031288,14.45444298,56.71588516,-0.441558897,24.70515633,9.153666496,-6.02050209,27.04606628,17.23192596,-17.62701035,0.945568681,13.67918968,154.1556396,97.46782684,25.99039078,35.03279877,24.29564476,23.2616024,20.21449852,22.30541801,18.03310013,22.33388519,23.41536331,16.80056763,15.62074089,0.43540886,0.384355336,0.28652212,0.274769217,0.283173889,0.257390171,0.304090917,0.323382497,0.302621365,0.308142364,0.474819332,0.704579473,0.242412264,0.046343826,3430.528018
285,Fizzy_askingastertocome_1657,4.1,3.1,4.35,1657,invite,F,1,-437.9171448,31.03785324,20.66045761,50.38311386,0.954197645,14.80862808,22.12887955,-0.788984895,-9.449554443,34.37084961,5.950076103,-25.53429222,17.46944427,130.7557373,63.62320328,18.05891609,24.06402969,21.18792343,18.08192635,16.64481735,17.17334557,12.17694473,17.65860367,13.46382904,16.941185,20.87789726,0.175527096,0.187292591,0.211927414,0.211232841,0.195910543,0.180255011,0.243991911,0.455382556,0.681387961,0.565846682,0.204936817,0.151942253,0.222040591,0.031331781,3484.814339
286,Fizzy_call_1210,1.05,2.8,0.65,1210,call,F,1,-373.8181763,19.22221184,36.91563034,70.54421234,-26.10147667,-4.618202209,5.609120846,1.774730444,4.920828819,7.479708195,-0.589655042,6.174998283,-1.313186407,138.5132751,112.2522507,19.8090744,55.9839859,22.96990776,15.13626289,12.60022831,13.11141872,10.84847641,12.46657276,12.08727551,11.87808323,7.288843632,0.50371623,0.732614636,0.55849278,0.346468449,0.285998881,0.267962366,0.274777561,0.272982478,0.302843541,0.510695577,0.403887719,0.34048,0.217664121,0.078216195,2827.734803
287,Fizzy_callingmate_1649,4.1,3.1,4.35,1649,call,F,1,-397.7171631,-37.34738922,35.55570221,70.88155365,-22.33876228,22.86023712,18.51656342,-2.758124828,8.300258636,15.40674496,-6.869488716,-1.766237855,4.81383276,165.0495148,92.74550629,18.38041687,42.55253983,24.6717968,16.06893921,13.66262627,12.85508156,9.817622185,15.15011406,13.66401577,10.62991238,14.80458736,0.414753377,0.461490482,0.572515666,0.43715331,0.270020217,0.293402016,0.28434357,0.286495507,0.375741214,0.571898997,0.44786483,0.428109318,0.299620581,0.053389139,4145.906671
288,Fizzy_callmate_1247,4.1,3.1,4.35,1247,call,F,1,-310.0734863,-7.600449562,-0.730080605,36.6873436,-19.4200592,1.466183543,1.156350851,-6.872267246,8.672782898,0.625246882,1.284662008,10.95104122,-3.179290771,156.8039551,60.55656815,11.73302078,33.84543991,20.06038475,12.43888855,9.547656059,12.56039715,11.31811619,13.70383644,13.17843437,8.888130188,10.41180325,0.580228388,0.615349472,0.620668948,0.510873735,0.42429027,0.250466496,0.193380952,0.233298734,0.31679368,0.312582761,0.273701489,0.318847954,0.360255821,0.072280042,4555.679098
289,Fizzy_curious_1300,2.1,2.1,1.95,1300,curious,F,1,-316.1140137,33.64787292,32.15946198,36.81567001,-4.483630657,31.37002563,-5.256602764,-5.715725899,18.41483498,8.057742119,-21.41114616,8.189382553,13.48736286,78.8816452,64.45769501,10.90553761,10.8535223,9.823975563,7.909250736,13.48699188,12.65618801,20.08854103,11.12511158,18.12269592,15.57399178,12.00685024,0.72102356,0.634029984,0.490255356,0.382347465,0.397845447,0.403635323,0.426871389,0.575857222,0.461213291,0.385659695,0.486177087,0.584200919,0.205533114,0.042794306,3458.222436
290,Fizzy_curiouswanttoplay_1323,3.85,4.1,3.6,1323,playinvite,F,1,-368.0019531,42.2798996,26.32975388,53.35559464,5.558023453,3.685780525,8.512322426,-7.309065342,16.55084801,-6.984205723,4.662260056,19.53155899,-2.537137032,107.117897,75.98036957,17.85332489,28.68175507,17.64308167,12.13960648,9.54566288,8.693210602,14.88103104,13.78964043,6.909591675,18.01194382,12.44992828,0.728491783,0.771665812,0.668317676,0.438543886,0.385250866,0.380323917,0.273389995,0.226927266,0.229712233,0.270052254,0.398371428,0.589938283,0.222445401,0.039669354,3346.760219
291,Fizzy_escapesuccessful_1330,2.05,4.8,1.25,1330,escape,F,1,-477.5157776,19.04174232,35.99113464,53.39207077,-19.28012085,17.3032608,24.52366638,-12.00776005,15.20826912,1.28544271,3.026143312,-8.97770977,5.86706543,110.1641159,103.2506866,17.76008415,28.90666389,26.62182808,12.53637123,10.91875172,8.969203949,6.541626453,6.809576511,7.001626968,9.102043152,7.425889015,0.593906343,0.663635015,0.728242218,0.678468823,0.583181202,0.416206956,0.374212235,0.596266389,0.547548354,0.349030286,0.328488767,0.402100205,0.221450494,0.024867071,3360.926858
292,Fizzy_exploringnewplace_1314,3.25,4,2.95,1314,explore,F,1,-421.4611206,-5.650321007,38.26560211,62.03801346,-10.68098354,10.30468941,7.110132694,-2.436613083,13.88336849,-3.481180191,-5.340890408,6.350696564,1.871500373,128.9338989,92.07369232,14.57667065,33.4164505,24.46779823,10.10119438,22.81178284,14.52802086,19.25119019,19.19329453,19.9652195,23.24246216,13.21038246,0.641224325,0.611663043,0.486993819,0.539482296,0.345869631,0.300835252,0.387314856,0.42593798,0.318092376,0.296175838,0.325392842,0.405521452,0.262030118,0.043307111,3767.911649
293,Fizzy_falldown_1401,-1.65,4.9,-2.6,1401,fall,F,1,-263.2137146,14.48441982,-13.33785248,36.84376907,-0.418320209,10.75094986,1.154332161,6.158586502,19.72171974,5.435670853,-6.396899223,11.58412075,8.707427979,129.3638153,68.96695709,30.98744202,19.68792152,18.95601654,11.58399677,20.29971504,9.492571831,18.61138153,27.33689117,17.2144165,23.24422836,22.98104286,0.377899706,0.387896955,0.453382283,0.475318015,0.394210219,0.182237118,0.163061589,0.203590676,0.266241163,0.428948432,0.502141953,0.392278045,0.302295826,0.064688839,3843.003357
294,Fizzy_flying_1352,2.4,3.9,1.95,1352,fly,F,1,-381.7317505,13.79842186,11.16016579,62.02359009,-12.74713326,14.46579075,6.517202377,5.53488493,16.78765488,6.234566212,-9.007428169,22.35222244,0.693526506,136.8822174,82.64912415,12.44930744,34.45156479,18.10828018,10.99779224,14.20242691,12.1438427,11.80434704,16.62261581,14.08668041,16.23096275,11.47605133,0.600061357,0.654753268,0.586230099,0.466046751,0.284303039,0.198882803,0.202168748,0.210677505,0.243922055,0.437913656,0.433849603,0.385205418,0.254576901,0.048953339,3682.042894
295,Fizzy_getupfromsleep_1635,0.75,1,0.65,1635,wakeup,F,1,-439.9350891,-0.016427284,35.4600563,65.2778244,-14.2426796,29.23409653,19.82562065,-4.352240086,6.797675133,14.04508018,-11.68709755,3.558019876,7.02581358,103.576416,85.81636047,23.06362152,30.01502037,24.35177422,12.29144859,8.542321205,10.78004837,9.52304554,14.52281475,13.22124958,8.222569466,7.885830402,0.269624591,0.31172353,0.355802268,0.364803791,0.345408231,0.288873553,0.253288358,0.349984407,0.320167691,0.367482007,0.645054936,0.428833783,0.22466682,0.0445593,3608.077552
296,Fizzy_gotoaster_1320,4.7,3.2,5,1320,gotomate,F,1,-511.8606262,61.13321304,30.00110054,46.373909,-10.76677513,20.71818542,9.885088921,-1.2698946,17.74216461,14.55595398,-9.176010132,9.19760704,0.360806018,107.738327,90.03779602,20.25575638,34.91704178,21.85782051,18.14130783,29.40833664,20.90031815,11.85218525,20.92560959,29.36354446,23.88593483,12.58296776,0.551186085,0.484392405,0.397076219,0.563472509,0.564463496,0.501547992,0.552530646,0.519382238,0.396186978,0.345512897,0.366883576,0.55480659,0.202880859,0.018142546,2799.425159
297,Fizzy_happyaskforfoodfrommaster_1341,1.6,3.1,0.85,1341,foodrequesthappy,F,1,-331.1480713,-54.77633286,-4.13270092,79.99251556,2.016979456,16.81810951,1.141402721,-13.18111992,9.458502769,7.526697636,-1.332092762,0.795551062,-2.964992046,132.858963,93.29122925,25.028265,27.18258095,15.01534462,12.67788792,18.76280403,11.70777607,17.66008186,12.69634438,12.97710133,11.96373463,10.56557941,0.829670548,0.759126127,0.336958021,0.312340975,0.180466264,0.20514071,0.242882237,0.219659641,0.215347886,0.474908799,0.377734423,0.416792423,0.311773003,0.070241325,4166.3346
298,Fizzy_landing_1338,0.75,1,0.65,1338,landing,F,1,-340.4234619,16.71805191,-9.479884148,44.15288544,11.06300354,24.7661972,-4.03474474,7.550107956,27.85133362,16.67515182,-12.47740364,9.17141819,11.13416386,82.01576996,65.24902344,6.834957123,15.23703384,10.44615555,14.57342911,19.54430771,11.53774738,20.67841339,12.02410221,25.4991703,9.527956963,16.65550995,0.761625767,0.45572564,0.360530347,0.327908337,0.350616693,0.380371839,0.461042553,0.448916525,0.394011855,0.437400281,0.550373673,0.863114715,0.212651467,0.037376255,3459.91303
299,Fizzy_landing_1854,0.75,1,0.65,1854,landing,F,1,-315.071167,44.65874481,4.210025787,43.10074997,17.12884712,22.7598114,-2.687465191,-3.570220232,20.16431427,24.37852478,-9.471692085,-4.756599426,25.52859879,108.8344269,63.41505814,15.68957233,13.00393486,9.518111229,12.69039059,14.3719902,13.26602745,16.63777733,19.67712593,23.88313103,17.5261116,25.66217232,0.781275153,0.51364845,0.523016453,0.526941359,0.489075422,0.495857745,0.468734592,0.458016217,0.420703977,0.461930364,0.630637288,0.80298686,0.171416614,0.036924671,3013.512757
300,Fizzy_landingcalling_1321,1.75,2,1.65,1321,call,F,1,-394.6134949,62.09451675,9.057290077,57.15143967,-15.60671425,15.33568478,20.28703499,-1.705474854,0.183105692,14.85567093,3.037929773,-16.27925873,10.48995113,110.846405,77.11591339,19.9844017,36.94968414,20.20793724,11.73031902,8.330115318,5.651246548,7.523374081,7.634543419,7.331171989,15.30083466,11.27910423,0.235695779,0.238779604,0.252891064,0.313372582,0.40547055,0.340671152,0.311127156,0.734508574,0.703498125,0.316286147,0.398998052,0.3402417,0.185435902,0.046601411,2627.59535
301,Fizzy_landingwithaster_1640,3.95,2.2,4.35,1640,pairlanding,F,1,-321.4761353,4.17046833,7.72578907,77.73092651,16.73302841,18.60680008,11.44085884,20.04117203,15.61303234,-0.637323141,16.50420952,3.185371876,-2.948284626,82.87731171,89.42364502,27.44025803,43.41743851,23.02785301,16.30129814,17.57346725,21.74766922,15.48286343,20.92581177,16.43561935,18.47268105,17.90901566,0.231398255,0.324569702,0.445032746,0.474857777,0.35167408,0.278146863,0.342804432,0.398289651,0.324625432,0.419762164,0.295416147,0.216210946,0.232008714,0.053192232,3448.858077
302,Fizzy_nearlyfall_1209,-1.65,4.9,-2.6,1209,startle,F,1,-431.9680481,-7.208806038,19.00971603,57.80501938,4.982890129,10.24080372,8.255823135,18.30932617,14.1563673,10.81572819,-3.750581741,-8.054459572,1.177683353,170.1549225,114.4088898,42.50894165,46.16645813,13.21153355,9.782716751,14.61258221,12.0983429,11.64381218,10.74563789,10.68243599,8.695541382,10.29956532,0.4632608,0.433969051,0.417846173,0.390993953,0.425534219,0.462407678,0.418670774,0.477675498,0.508181214,0.470837325,0.463598579,0.521666288,0.205525336,0.051546466,2832.305274
303,Fizzy_readytofly_1248,3.25,4,2.95,1248,ready,F,1,-260.3142395,24.1984024,24.43361282,67.50972748,19.8365078,22.38632393,14.52822495,11.07543945,11.13547039,13.00214767,-3.850263834,5.072508812,12.36250973,83.52276611,61.95122147,29.14520264,24.97609329,17.62399864,10.32046795,9.461716652,6.970399857,13.8990097,8.7918787,8.742800713,10.62335873,11.59535313,0.627919912,0.479203522,0.42980203,0.415099591,0.373009026,0.372773945,0.360556275,0.382416815,0.5090639,0.766919374,0.636145115,0.617342889,0.191550515,0.085139722,3060.342502
304,Fizzy_readytoflyrespondingtocall_1318,4.25,4,4.35,1318,respondcall,F,1,-416.9264832,26.4048481,33.83005142,39.82546616,-1.761418104,15.35908508,8.643785477,-3.26739502,12.34937191,-2.52590251,9.229958534,11.05461979,-4.475025654,188.9065399,49.05580902,18.8288269,27.3191967,16.73735428,10.48547077,9.983361244,13.80616379,19.44349289,7.394938946,9.159575462,10.18926907,9.048906326,0.626978755,0.810121894,0.741854727,0.697447598,0.527639389,0.458983243,0.505832136,0.506938636,0.436915308,0.413229972,0.416324586,0.431868911,0.156094638,0.042677555,3348.872985
305,Fizzy_refusingaster_1528,-0.25,2.1,-0.2,1528,refuse,F,1,-294.4182129,-112.4120483,7.363281727,92.5588913,-2.550359488,10.95506001,-2.457206011,17.41943741,23.59477997,-3.649425507,-5.101521969,9.901275635,3.965034246,108.9157715,78.68647766,37.70916748,35.26267242,26.07411957,23.04628754,19.540308,13.0818119,16.33569908,14.30926037,16.58674431,13.05400658,8.664073944,0.478845358,0.567094266,0.427104264,0.360371292,0.244068906,0.170662135,0.22966899,0.360070556,0.397966266,0.259260893,0.259570032,0.305777758,0.374867662,0.10011372,4690.897004
306,Fizzy_responding_1330,1.75,2,1.65,1330,respond,F,1,-451.4959412,-7.987150192,14.8654089,64.64134979,-14.69610977,19.23503494,22.89460373,-2.572874308,11.78735542,9.612627029,-7.150390625,2.996263981,8.67626667,143.0605927,89.08509064,25.53721237,33.2810173,30.92248917,16.98340225,14.18582726,17.54394722,11.06605816,9.642531395,16.37529182,15.82208061,16.39354134,0.528446257,0.373708785,0.268325984,0.214176312,0.179292351,0.219409272,0.265420139,0.399360627,0.553034604,0.404499292,0.394349992,0.559824884,0.231189165,0.048687905,3239.839869
307,Fizzy_respondinglanding_1340,2,2,2,1340,response,F,1,-375.2823486,41.76745224,14.45612717,45.5084877,14.31981277,19.58886528,-7.795220852,3.845254421,31.07822227,13.17047024,-9.797729492,12.73464966,9.983634949,110.7003555,76.08764648,12.32218456,17.78137398,9.200029373,16.25897026,16.2993412,10.79044628,19.74620247,9.001166344,18.61052704,11.54888535,14.14587784,0.499675453,0.853460729,0.536495507,0.390037537,0.350167722,0.328451037,0.304657549,0.362836778,0.407498389,0.368660837,0.363734365,0.418559551,0.181185636,0.037171938,2918.77343
308,Fizzy_respondingtohumancall_1506,0.85,2.1,0.2,1506,respondtohuman,F,1,-445.9013977,21.31359863,23.30991173,50.95554352,-3.831141472,17.24637794,17.24453735,-0.481153756,12.05357933,18.16721344,-1.879776478,-4.062215805,4.263018131,100.0317078,103.0449905,34.10280609,44.0288887,40.87302399,10.71845913,13.74082661,11.77974892,10.61274719,7.189328194,8.913861275,14.13970852,6.70451355,0.301711887,0.487868816,0.644868433,0.460532099,0.321025848,0.33100903,0.433681995,0.560084224,0.592611253,0.621288598,0.395102948,0.291719705,0.211836381,0.03350278,3201.406806
309,Fizzy_respondtomate_1402,3.35,2.1,3.7,1402,respondmate,F,1,-315.4838867,2.340245962,19.85836601,65.38825226,-10.80244255,24.56546021,7.183180332,4.285899162,12.50941944,17.78341293,-6.895765781,7.384215832,16.87792778,106.69664,68.5583725,12.6613245,29.8517952,17.52947044,10.98481369,12.71517944,12.98815441,9.992712021,12.44652367,10.8301115,9.50248909,14.84976578,0.529762089,0.418014497,0.316442966,0.307100207,0.302820295,0.357339144,0.461914182,0.409307659,0.48346898,0.69483763,0.674462914,0.612000942,0.252625512,0.051549442,3838.349608
310,Fizzy_scaredofhuman_1835,-3.05,4,-4.35,1835,scaredofsomething,F,1,-322.8781433,-0.998746634,15.80287266,60.02364349,0.623235047,15.19367599,9.463832855,6.013770103,13.73644066,-1.255302548,-0.183035135,8.946361542,0.431961775,119.0426178,92.96302795,30.50892448,41.06330109,19.61751556,15.54280853,17.4895401,15.69468403,17.81544685,12.0145731,10.89160919,10.79622078,9.723802567,0.54664886,0.614068568,0.531319797,0.57277602,0.476723224,0.394881278,0.443931162,0.455485642,0.40095073,0.343096823,0.327957988,0.417670637,0.246204304,0.056230914,3729.139966
311,Fizzy_scratches_hurt_1657,-0.1,3,-0.2,1657,discomfort,F,1,-458.8102417,-17.55997658,28.27571106,56.17158127,-10.06608486,20.87518501,22.64827347,3.059096575,12.98878288,14.37829399,-9.239638329,14.55991268,-0.374890298,135.2447815,69.55124664,28.68750763,30.37338638,25.58449936,20.08187294,14.69792461,16.47019196,17.85694885,19.77053642,20.49956703,14.9277916,9.085165024,0.476956099,0.32050699,0.250661105,0.224264994,0.249250516,0.307173371,0.39431718,0.269335091,0.199913055,0.30413878,0.442516983,0.70854634,0.261289399,0.047727354,3475.095488
312,Fizzy_scratchingaster_1659,3.95,2.2,4.35,1659,allogroom,F,1,-453.329071,95.34628296,17.60368729,31.75071907,13.94642067,8.050938606,13.63951015,8.902605057,5.118033409,19.81580162,-10.89061546,5.881003857,5.014717102,90.48916626,61.26662827,20.3936367,25.14134407,12.40331268,8.731001854,12.31679344,8.691391945,10.69793415,20.47842598,18.88540077,8.438664436,10.12446213,0.667627633,0.42682749,0.423087925,0.521787703,0.515947044,0.491355181,0.461561531,0.516075492,0.573382556,0.490576476,0.536580205,0.802170455,0.107699119,0.016766116,2115.950399
313,Fizzy_sleepy_1200,-0.6,3.6,0,1200,sleepy,F,1,-325.7226563,62.00852203,37.33151245,25.99788094,-19.32543564,42.80852127,-7.396033764,5.187461853,13.24514103,-0.557657182,0.167908207,4.618164539,-0.324008793,30.0749855,27.13323021,14.87984562,3.177237749,14.27376747,13.85256195,5.136008739,10.54181194,19.10753059,19.24046707,16.7342701,9.401766777,4.912438393,0.335360885,0.431527019,0.571979761,0.757081568,0.655630529,0.633859515,0.584347308,0.494283378,0.427999914,0.399938554,0.332801044,0.346417367,0.210765165,0.025693242,3482.031936
314,Fizzy_talkingrespondingtoherself_1524,0.75,1,0.65,1524,selftalk,F,1,-373.3572998,-70.97813416,10.69275761,70.49754333,-15.53220844,4.876355171,9.686746597,14.4591217,0.305194199,5.239270687,10.6726923,-7.029148579,5.304004669,124.9431839,97.29698181,21.49826813,45.33942032,21.678339,9.991127014,11.46561146,16.9992733,14.04558659,10.59112644,17.69965363,13.23765945,7.997433186,0.473299056,0.490175575,0.518775225,0.442435652,0.430462956,0.504698694,0.528833866,0.655875444,0.572965205,0.394460946,0.395496935,0.428560615,0.387366134,0.057757746,4816.822092
315,Fizzy_talkingtomateandhuman_1323,2.85,3.1,2.6,1323,conversation,F,1,-579.6879272,56.65393829,60.63021851,40.90242386,5.826690197,40.73277283,-3.376591921,19.79579353,18.14044762,-0.910695434,11.3004446,-10.34485626,16.57551193,108.0919037,66.28710938,15.38042545,13.63380146,22.23858643,27.55372429,22.7357235,8.670607567,9.809641838,14.09076881,11.99050617,14.1844368,20.60241699,0.399708688,0.379840374,0.405372381,0.477126598,0.494417578,0.492729008,0.771696389,0.740512788,0.665612876,0.45784989,0.374878019,0.415552169,0.173339844,0.015643934,2604.357468
316,Fizzyaster_callingeachother_1637,4.1,3.1,4.35,1637,callmutual,F,1,-292.6484985,-16.82388878,1.62072587,51.10987091,-1.854848146,5.501213551,1.420831323,-5.43287611,0.714267135,3.814600229,-13.15675259,6.724830627,-2.031250238,91.76976013,72.43818665,22.50986481,28.08044815,14.84328365,14.25065994,11.6833086,18.27554131,17.33898163,11.48748112,14.18591976,12.6820879,11.01797771,0.486463577,0.356150389,0.297334462,0.318309665,0.370171845,0.460267067,0.4312433,0.307045251,0.274108589,0.330342382,0.412550598,0.56833601,0.288321254,0.061704416,4220.78787
